artist_id;artist_name;artist_tag;genre;level;followers;popularity;spotify_url;imgurl
6kACVPfCOnqzgfEF5ryl0x;Johnny Cash;outlaw country,traditional country;country;level_1;2920036;78;https://open.spotify.com/artist/6kACVPfCOnqzgfEF5ryl0x;https://i.scdn.co/image/9843d2085246e5cc7dcf98429dc7b4f6682fb37f
2dyeCWctcFRt3Pha76ONgb;Hank Williams, Jr.;contemporary country,country,country road,country rock,nashville sound,outlaw country,southern rock,traditional country;country;level_1,level_2;452255;66;https://open.spotify.com/artist/2dyeCWctcFRt3Pha76ONgb;https://i.scdn.co/image/a5fb7623a9e2189ea1eefc9b49e9c2e3d46b07e5
32vWCbZh0xZ4o9gkz4PsEU;Dolly Parton;country,country dawn,traditional country;country;level_1;659342;73;https://open.spotify.com/artist/32vWCbZh0xZ4o9gkz4PsEU;https://i.scdn.co/image/e2a3d096fbc910e6c2f3beb2c4b2ee5fc6f87c98
5W5bDNCqJ1jbCgTxDD0Cb3;Willie Nelson;country,nashville sound,outlaw country,singer-songwriter,texas country,traditional country;country;level_1,level_2;730294;71;https://open.spotify.com/artist/5W5bDNCqJ1jbCgTxDD0Cb3;https://i.scdn.co/image/aed466a8e1f76a0ed60ed6f05c82e00f9ed3fcd6
4BclNkZtAUq1YrYNzye3N7;Garth Brooks;contemporary country,country;country;level_1;559386;52;https://open.spotify.com/artist/4BclNkZtAUq1YrYNzye3N7;https://i.scdn.co/image/293221400d043710b7a5ee3ff8a0a9e540895e45
2FMZn5P3WATd7Il6FgPJNu;Buck Owens;country,country gospel,country rock,cowboy western,nashville sound,outlaw country,traditional country,traditional folk,western swing;country;level_1,level_2;98528;53;https://open.spotify.com/artist/2FMZn5P3WATd7Il6FgPJNu;https://i.scdn.co/image/13f0431aaaef4e5cd9d9914c0c4b03c19429c6bc
7wCjDgV6nqBsHguQXPAaIM;Waylon Jennings;country,country rock,nashville sound,outlaw country,southern rock,texas country,traditional country;country;level_1,level_2;468313;67;https://open.spotify.com/artist/7wCjDgV6nqBsHguQXPAaIM;https://i.scdn.co/image/bc37d0e96ad0caac034b2fadffbd6d8d0af16ddc
5vngPClqofybhPERIqQMYd;George Strait;contemporary country,country,country road,traditional country;country;level_1,level_2;1007535;74;https://open.spotify.com/artist/5vngPClqofybhPERIqQMYd;https://i.scdn.co/image/72b7b44d43b5c6971a0cbf0a58eec6c2abb393a1
7gS1Yv0RynyzKX5ICtKIhS;Ernest Tubb;country gospel,cowboy western,nashville sound,outlaw country,traditional country,traditional folk,western swing;country;level_1,level_2;42457;43;https://open.spotify.com/artist/7gS1Yv0RynyzKX5ICtKIhS;https://i.scdn.co/image/d3024e283929819856289c51a9275461eeded08b
5s6TJEuHTr9GR894wc6VfP;Emmylou Harris;alternative country,country rock,folk,folk rock,folk-pop,lilith,melancholia,mellow gold,nashville sound,outlaw country,red dirt,roots rock,singer-songwriter,traditional country,traditional folk;country;level_1;154492;61;https://open.spotify.com/artist/5s6TJEuHTr9GR894wc6VfP;https://i.scdn.co/image/4977208df13cec764b40cedb99d3c1ec16c62b15
2ptmyXoL7poH6Zq62h1QT9;Merle Haggard;country,country gospel,country rock,cowboy western,nashville sound,outlaw country,southern rock,traditional country;country;level_1,level_2;444423;62;https://open.spotify.com/artist/2ptmyXoL7poH6Zq62h1QT9;https://i.scdn.co/image/edd8da2e6d117a39720c99c46b404a47f2d15a49
4mxWe1mtYIYfP040G38yvS;Alan Jackson;contemporary country,country,country road;country;level_1;870306;73;https://open.spotify.com/artist/4mxWe1mtYIYfP040G38yvS;https://i.scdn.co/image/ce3925ef836dc9977b9100013777b70bc159ab02
6roFdX1y5BYSbp60OTJWMd;Tim McGraw;contemporary country,country,country road;country;level_1,level_2;2515862;75;https://open.spotify.com/artist/6roFdX1y5BYSbp60OTJWMd;https://i.scdn.co/image/4305d7ba3dbfaecb828692192efb947369db4541
